feature,id,X,Y
L,2524,471882.5938,3152949.343
L,2525,471867.5938,3153497.861
L,2526,476502.5938,3153366.38
L,2527,476352.5938,3153452.861
L,2528,473787.5938,3153375.824
L,2529,474402.5938,3153477.306
L,2530,472437.5938,3153171.194
L,2531,475992.5938,3153238.972
L,2532,476262.5938,3153218.324
L,2533,473877.5938,3153353.509
L,2534,473877.5938,3152704.065
L,2535,478842.5938,3151954.157
L,2536,473637.5938,3153347.861
L,2537,476727.5938,3153321.565
L,2538,471027.5938,3153036.38
L,2539,476832.5938,3152653.046
L,2540,472947.5938,3153178.972
L,2541,477072.5938,3153227.861
L,2542,474582.5938,3153224.157
L,2543,473457.5938,3153111.565
L,2544,476502.5938,3153008.324
L,2545,474477.5938,3153115.269
L,2546,473247.5938,3153194.157
L,2547,471147.5938,3153023.231
L,2548,472512.5938,3153102.213
L,2549,474312.5938,3153113.509
L,2550,477597.5938,3152546.657
L,2551,472842.5938,3153104.157
L,2552,473217.5938,3152670.546
L,2553,476022.5938,3153068.417
L,2554,476742.5938,3153091.009
L,2555,476082.5938,3152801.75
L,2556,473772.5938,3153077.861
L,2557,473412.5938,3152985.824
L,2558,472572.5938,3152920.269
L,2559,477387.5938,3153044.157
L,2560,487602.5938,3152991.565
L,2561,472917.5938,3152736.38
L,2562,475467.5938,3152878.972
L,2563,472902.5938,3152905.269
L,2564,474312.5938,3152924.157
L,2565,474267.5938,3152867.861
L,2566,474522.5938,3152854.713
L,2567,479142.5938,3152710.269
L,2568,472752.5938,3152719.528
L,2569,475857.5938,3152811.565
L,2570,474372.5938,3152682.12
L,2571,475407.5938,3152751.565
L,2572,477342.5938,3152777.861
L,2573,476322.5938,3152702.861
L,2574,475812.5938,3152747.861
L,2575,472467.5938,3152736.38
L,2576,477762.5938,3152638.972
L,2577,478677.5938,3152612.676
L,2578,487242.5938,3152543.231
L,2579,473457.5938,3152509.62
L,2580,477267.5938,3152520.917
L,2581,474387.5938,3152588.417
L,2582,474747.5938,3152361.194
L,2583,475212.5938,3152387.676
L,2584,474642.5938,3152528.417
L,2585,472692.5938,3152502.213
L,2586,475302.5938,3152524.713
L,2587,475542.5938,3152564.157
L,2588,487167.5938,3152472.213
L,2589,479037.5938,3152415.824
L,2590,477222.5938,3152175.454
L,2591,479262.5938,3152288.324
L,2592,476232.5938,3152453.509
L,2593,476022.5938,3152391.565
L,2594,475557.5938,3152340.917
L,2595,477492.5938,3152233.787
L,2596,474387.5938,3152401.009
L,2597,473007.5938,3152427.306
L,2598,487047.5938,3152006.565
L,2599,476517.5938,3152344.713
L,2600,474567.5938,3152292.213
L,2601,474147.5938,3152076.38
L,2602,475707.5938,3152222.676
L,2603,472812.5938,3152254.25
L,2604,477597.5938,3152314.713
L,2605,472662.5938,3152311.009
L,2606,477102.5938,3152277.213
L,2607,476562.5938,3151862.491
L,2608,475197.5938,3152198.417
L,2609,475392.5938,3152185.269
L,2610,474852.5938,3152172.12
L,2611,474177.5938,3152207.861
L,2612,475197.5938,3151977.028
L,2613,472992.5938,3152177.861
L,2614,473817.5938,3152059.528
L,2615,478272.5938,3152191.009
L,2616,476697.5938,3152082.213
L,2617,479472.5938,3151990.083
L,2618,477957.5938,3152055.824
L,2619,474762.5938,3151928.324
L,2620,474432.5938,3152078.417
L,2621,479442.5938,3152087.861
L,2622,478737.5938,3152031.565
L,2623,473697.5938,3151821.194
L,2624,476367.5938,3151932.12
L,2625,477027.5938,3151736.935
L,2626,474237.5938,3151934.157
L,2627,478032.5938,3151770.917
L,2628,478707.5938,3151874.157
L,2629,477627.5938,3151558.602
L,2630,477462.5938,3151568.046
L,2631,477342.5938,3151765.269
L,2632,479367.5938,3151774.713
L,2633,475377.5938,3151577.676
L,2634,474282.5938,3151784.157
L,2635,474192.5938,3151692.12
L,2636,472962.5938,3151714.713
L,2637,479667.5938,3151526.935
L,2638,476382.5938,3151239.898
L,2639,479232.5938,3151553.231
L,2640,473937.5938,3151694.157
L,2641,475527.5938,3151570.269
L,2642,475692.5938,3151602.12
L,2643,475122.5938,3151457.491
L,2644,473397.5938,3151384.343
L,2645,478872.5938,3151678.972
L,2646,474312.5938,3151622.861
L,2647,477027.5938,3151585.269
L,2648,478902.5938,3151572.12
L,2649,476847.5938,3151448.324
L,2650,476922.5938,3151545.824
L,2651,473982.5938,3151652.861
L,2652,475887.5938,3151555.269
L,2653,473787.5938,3151564.713
L,2654,476712.5938,3151551.565
L,2655,474867.5938,3151498.972
L,2656,475977.5938,3151285.083
L,2657,479262.5938,3151166.565
L,2658,473967.5938,3151429.528
L,2659,478092.5938,3151517.861
L,2660,486162.5938,3151320.639
L,2661,474402.5938,3151501.009
L,2662,477942.5938,3151251.194
L,2663,486312.5938,3151257.028
L,2664,475542.5938,3151418.417
L,2665,487362.5938,3151433.509
L,2666,474597.5938,3151313.231
L,2667,474867.5938,3151411.009
L,2668,486777.5938,3151249.62
L,2669,475467.5938,3151262.676
L,2670,474357.5938,3151315.269
L,2671,473622.5938,3151193.231
L,2672,479412.5938,3151351.009
L,2673,477102.5938,3151377.306
L,2674,476892.5938,3150768.787
L,2675,487302.5938,3151311.565
L,2676,474702.5938,3151146.38
L,2677,477222.5938,3151225.269
L,2678,485982.5938,3151142.676
L,2679,475167.5938,3151090.083
L,2680,486717.5938,3150968.046
L,2681,477162.5938,3150925.083
L,2682,477402.5938,3151231.009
L,2683,475317.5938,3151152.12
L,2684,476532.5938,3151204.806
L,2685,475977.5938,3151148.417
L,2686,476367.5938,3151056.38
L,2687,478797.5938,3151171.009
L,2688,474987.5938,3151088.417
L,2689,475722.5938,3151101.565
L,2690,478557.5938,3151071.565
L,2691,486042.5938,3150801.194
L,2692,477147.5938,3151094.157
L,2693,475332.5938,3151002.12
L,2694,476607.5938,3151118.509
L,2695,475707.5938,3150857.491
L,2696,486222.5938,3151015.269
L,2697,479472.5938,3150951.565
L,2698,487572.5938,3150955.269
L,2699,476127.5938,3151007.861
L,2700,475422.5938,3150850.083
L,2701,474867.5938,3150981.565
L,2702,478347.5938,3150964.713
L,2703,476007.5938,3150951.565
L,2704,477807.5938,3150987.213
L,2705,475077.5938,3150330.546
L,2706,477627.5938,3150865.269
L,2707,476892.5938,3150852.213
L,2708,476487.5938,3150901.009
L,2709,475977.5938,3150698.324
L,2710,474807.5938,3150831.565
L,2711,479067.5938,3150762.213
L,2712,486282.5938,3150576.38
L,2713,475152.5938,3150715.269
L,2714,477447.5938,3150606.38
L,2715,475467.5938,3150724.713
L,2716,487182.5938,3150721.009
L,2717,476292.5938,3150677.861
L,2718,478617.5938,3150407.491
L,2719,476787.5938,3150541.009
L,2720,487047.5938,3150567.306
L,2721,473727.5938,3150379.62
L,2722,477402.5938,3150473.509
L,2723,477597.5938,3150497.861
L,2724,487467.5938,3150484.713
L,2725,477162.5938,3150467.861
L,2726,474162.5938,3150340.269
L,2727,485727.5938,3150428.417
L,2728,475467.5938,3150422.861
L,2729,474312.5938,3150437.861
L,2730,473982.5938,3150411.565
L,2731,485652.5938,3150328.972
L,2732,477987.5938,3150407.861
L,2733,473697.5938,3149949.713
L,2734,477102.5938,3150332.861
L,2735,474222.5938,3149983.417
L,2736,477492.5938,3150417.306
L,2737,473322.5938,3150361.009
L,2738,478617.5938,3150321.565
L,2739,473652.5938,3150304.713
L,2740,473892.5938,3150278.417
L,2741,476817.5938,3149912.306
L,2742,478002.5938,3150171.565
L,2743,473577.5938,3150211.009
L,2744,474402.5938,3150194.157
L,2745,476472.5938,3150085.269
L,2746,478752.5938,3150047.861
L,2747,474657.5938,3149991.565
L,2748,478032.5938,3150034.62
L,2749,478017.5938,3148899.157
L,2750,475272.5938,3149702.306
L,2751,477162.5938,3149938.972
L,2752,476967.5938,3149901.565
L,2753,478257.5938,3149419.25
L,2754,475947.5938,3149238.787
L,2755,476172.5938,3149794.713
L,2756,476472.5938,3149606.935
L,2757,474282.5938,3149738.417
L,2758,478212.5938,3149650.269
L,2759,476232.5938,3149650.269
L,2760,478542.5938,3149747.861
L,2761,476397.5938,3149731.009
L,2762,475497.5938,3149374.435
L,2763,476697.5938,3149530.083
L,2764,477012.5938,3149580.917
L,2765,478572.5938,3149657.861
L,2766,474732.5938,3149537.861
L,2767,474747.5938,3149256.38
L,2768,478602.5938,3149477.861
L,2769,477012.5938,3149451.565
L,2770,477987.5938,3149237.676
L,2771,488427.5938,3148725.083
L,2772,476667.5938,3149333.324
L,2773,477042.5938,3149324.157
L,2774,474612.5938,3149211.565
L,2775,488187.5938,3148922.491
L,2776,477072.5938,3149243.509
L,2777,477627.5938,3148789.25
L,2778,479307.5938,3148909.157
L,2779,476952.5938,3149192.861
L,2780,474657.5938,3149113.787
L,2781,475017.5938,3149101.009
L,2782,480357.5938,3148575.083
L,2783,478227.5938,3148675.083
L,2784,479277.5938,3147034.528
L,2785,476892.5938,3148819.528
L,2786,477792.5938,3148907.861
L,2787,486162.5938,3148588.602
L,2788,487707.5938,3148357.954
L,2789,480042.5938,3148795.269
L,2790,488682.5938,3148598.046
L,2791,477537.5938,3148472.491
L,2792,487767.5938,3148695.824
L,2793,477267.5938,3148600.083
L,2794,487872.5938,3148650.917
L,2795,488517.5938,3148652.861
L,2796,480042.5938,3148566.38
L,2797,480762.5938,3148487.676
L,2798,488322.5938,3148602.12
L,2799,487512.5938,3148611.565
L,2800,477072.5938,3148371.194
L,2801,479997.5938,3148459.62
L,2802,480192.5938,3148574.157
L,2803,478722.5938,3148202.306
L,2804,480957.5938,3148328.324
L,2805,480387.5938,3148121.843
L,2806,480387.5938,3148386.38
L,2807,477957.5938,3148369.528
L,2808,476922.5938,3148422.12
L,2809,478362.5938,3148440.731
L,2810,476787.5938,3148405.269
L,2811,486027.5938,3148365.824
L,2812,479157.5938,3148454.157
L,2813,476367.5938,3148283.231
L,2814,486522.5938,3148411.009
L,2815,480222.5938,3148424.157
L,2816,477582.5938,3148236.38
L,2817,479322.5938,3148302.12
L,2818,476847.5938,3148337.861
L,2819,478212.5938,3148311.565
L,2820,479877.5938,3148324.713
L,2821,478347.5938,3148189.62
L,2822,480597.5938,3147813.972
L,2823,479037.5938,3148294.713
L,2824,477747.5938,3148185.824
L,2825,480042.5938,3148251.565
L,2826,479832.5938,3148170.917
L,2827,488067.5938,3147984.898
L,2828,477717.5938,3147955.083
L,2829,479322.5938,3148244.157
L,2830,477327.5938,3148187.861
L,2831,476817.5938,3148161.565
L,2832,480072.5938,3148122.213
L,2833,477942.5938,3148039.528
L,2834,479772.5938,3147996.38
L,2835,477582.5938,3147979.62
L,2836,488232.5938,3147763.787
L,2837,479127.5938,3148045.269
L,2838,479682.5938,3148107.213
L,2839,479937.5938,3147998.417
L,2840,478092.5938,3147722.306
L,2841,476427.5938,3148007.861
L,2842,480057.5938,3147981.565
L,2843,480177.5938,3147880.269
L,2844,477192.5938,3147925.269
L,2845,479922.5938,3147705.731
L,2846,478797.5938,3147684.898
L,2847,487512.5938,3147931.009
L,2848,480612.5938,3147914.157
L,2849,478977.5938,3147904.713
L,2850,478482.5938,3147878.417
L,2851,479262.5938,3147808.972
L,2852,480087.5938,3147739.62
L,2853,479427.5938,3147841.009
L,2854,479667.5938,3147775.269
L,2855,480342.5938,3147827.861
L,2856,479097.5938,3147670.269
L,2857,480492.5938,3147364.435
L,2858,480822.5938,3147711.565
L,2859,478227.5938,3147751.009
L,2860,479802.5938,3147570.917
L,2861,487827.5938,3147608.417
L,2862,478827.5938,3147413.231
L,2863,478977.5938,3147505.269
L,2864,479952.5938,3147550.269
L,2865,480192.5938,3147527.861
L,2866,478227.5938,3147297.028
L,2867,478392.5938,3147319.62
L,2868,479292.5938,3147421.009
L,2869,477312.5938,3147321.565
L,2870,479892.5938,3147280.269
L,2871,479502.5938,3147377.676
L,2872,475287.5938,3147391.009
L,2873,474957.5938,3147374.157
L,2874,477042.5938,3147272.676
L,2875,476067.5938,3146786.657
L,2876,487437.5938,3147199.62
L,2877,481167.5938,3147321.565
L,2878,479217.5938,3146931.194
L,2879,481077.5938,3147114.343
L,2880,477642.5938,3147199.528
L,2881,480312.5938,3147210.917
L,2882,477702.5938,3147015.731
L,2883,477507.5938,3147235.269
L,2884,474987.5938,3147297.306
L,2885,480627.5938,3146531.472
L,2886,477957.5938,3147201.565
L,2887,475077.5938,3147145.269
L,2888,479217.5938,3147211.009
L,2889,477282.5938,3147184.713
L,2890,480687.5938,3147164.157
L,2891,476862.5938,3147128.417
L,2892,478452.5938,3146886.38
L,2893,475992.5938,3147113.509
L,2894,479667.5938,3146711.843
L,2895,480027.5938,3147064.713
L,2896,480627.5938,3147077.861
L,2897,478887.5938,3147081.565
L,2898,474687.5938,3146942.676
L,2899,478422.5938,3147098.509
L,2900,476922.5938,3147044.157
L,2901,481032.5938,3146332.769
L,2902,480312.5938,3146869.528
L,2903,481347.5938,3147001.009
L,2904,476157.5938,3147001.009
L,2905,475887.5938,3147001.009
L,2906,476607.5938,3146922.213
L,2907,480717.5938,3146974.713
L,2908,478572.5938,3146190.176
L,2909,476862.5938,3146779.62
L,2910,477027.5938,3146911.009
L,2911,477327.5938,3146845.269
L,2912,477657.5938,3146824.713
L,2913,476202.5938,3146785.269
L,2914,479547.5938,3146824.713
L,2915,477552.5938,3146668.972
L,2916,480582.5938,3146758.972
L,2917,475947.5938,3146751.565
L,2918,479862.5938,3146383.417
L,2919,476517.5938,3146698.972
L,2920,487377.5938,3145154.25
L,2921,476622.5938,3146625.824
L,2922,479727.5938,3146635.269
L,2923,476652.5938,3146408.046
L,2924,477222.5938,3146618.417
L,2925,477432.5938,3146597.861
L,2926,477147.5938,3146581.009
L,2927,479562.5938,3146410.269
L,2928,477492.5938,3146415.824
L,2929,475872.5938,3146483.509
L,2930,475857.5938,3146153.139
L,2931,475047.5938,3146494.713
L,2932,477927.5938,3146477.861
L,2933,480282.5938,3146461.009
L,2934,477147.5938,3146290.083
L,2935,480492.5938,3146365.269
L,2936,476052.5938,3146372.861
L,2937,478197.5938,3146374.713
L,2938,476262.5938,3146216.935
L,2939,475332.5938,3146301.565
L,2940,477387.5938,3146342.861
L,2941,479502.5938,3146295.824
L,2942,476997.5938,3146397.306
L,2943,482247.5938,3146278.972
L,2944,480207.5938,3146357.861
L,2945,475482.5938,3146262.12
L,2946,478452.5938,3146284.713
L,2947,478752.5938,3146228.417
L,2948,481152.5938,3145727.306
L,2949,478062.5938,3145922.306
L,2950,476817.5938,3146158.972
L,2951,479727.5938,3146237.861
L,2952,481377.5938,3145922.306
L,2953,481992.5938,3146234.157
L,2954,477312.5938,3145935.731
L,2955,479967.5938,3146010.639
L,2956,477627.5938,3146155.269
L,2957,475602.5938,3146100.917
L,2958,476172.5938,3145823.139
L,2959,478887.5938,3145214.991
L,2960,479352.5938,3146153.324
L,2961,477942.5938,3146134.713
L,2962,480867.5938,3145986.38
L,2963,479472.5938,3146114.157
L,2964,480282.5938,3146101.009
L,2965,481842.5938,3145980.917
L,2966,481617.5938,3145930.083
L,2967,478467.5938,3145905.824
L,2968,480747.5938,3145984.713
L,2969,477072.5938,3145984.713
L,2970,476697.5938,3145941.565
L,2971,479532.5938,3145714.343
L,2972,482307.5938,3145885.269
L,2973,479247.5938,3145789.62
L,2974,477357.5938,3145842.213
L,2975,477672.5938,3145851.565
L,2976,476892.5938,3145825.269
L,2977,478902.5938,3145905.917
L,2978,478557.5938,3145877.861
L,2979,478902.5938,3145804.713
L,2980,477222.5938,3145857.213
L,2981,477072.5938,3145752.213
L,2982,481902.5938,3145144.065
L,2983,480492.5938,3145534.343
L,2984,479832.5938,3145517.676
L,2985,481977.5938,3145701.565
L,2986,476352.5938,3145658.417
L,2987,476337.5938,3145474.343
L,2988,476652.5938,3145684.713
L,2989,480102.5938,3145671.565
L,2990,487677.5938,3145598.417
L,2991,486927.5938,3145621.009
L,2992,482397.5938,3145436.935
L,2993,477267.5938,3145397.491
L,2994,480237.5938,3145455.824
L,2995,481092.5938,3145574.157
L,2996,480837.5938,3145482.213
L,2997,477897.5938,3145395.824
L,2998,481632.5938,3145408.972
L,2999,479982.5938,3144483.694
L,3000,476487.5938,3145309.62
L,3001,481782.5938,3145414.713
L,3002,477042.5938,3145427.861
L,3003,480597.5938,3145441.009
L,3004,481152.5938,3145217.491
L,3005,480867.5938,3145424.157
L,3006,479892.5938,3145240.083
L,3007,480582.5938,3145321.009
L,3008,478722.5938,3145294.713
L,3009,479217.5938,3145251.565
L,3010,478542.5938,3145264.713
L,3011,481497.5938,3145106.935
L,3012,480882.5938,3145198.972
L,3013,479517.5938,3145116.38
L,3014,487182.5938,3145069.62
L,3015,478197.5938,3145240.269
L,3016,478287.5938,3145178.417
L,3017,480552.5938,3145161.565
L,3018,478377.5938,3145016.935
L,3019,477072.5938,3145131.565
L,3020,477942.5938,3145118.417
L,3021,481572.5938,3142629.343
L,3022,477297.5938,3145084.713
L,3023,480402.5938,3145056.38
L,3024,478287.5938,3145015.269
L,3025,480747.5938,3144559.25
L,3026,482082.5938,3144816.38
L,3027,480117.5938,3145024.713
L,3028,481002.5938,3145024.713
L,3029,480387.5938,3144891.565
L,3030,481632.5938,3144865.269
L,3031,481467.5938,3144624.898
L,3032,481767.5938,3144649.62
L,3033,481092.5938,3144698.417
L,3034,479157.5938,3144642.213
L,3035,479877.5938,3144664.713
L,3036,480072.5938,3144638.417
L,3037,479472.5938,3144582.12
L,3038,478227.5938,3144617.861
L,3039,479052.5938,3144561.565
L,3040,481947.5938,3144601.009
L,3041,480477.5938,3144557.861
L,3042,479802.5938,3143344.528
L,3043,477807.5938,3144482.861
L,3044,477957.5938,3144411.565
L,3045,480987.5938,3144405.824
L,3046,481872.5938,3144375.824
L,3047,482082.5938,3143576.287
L,3048,479037.5938,3144437.861
L,3049,479442.5938,3144398.417
L,3050,480252.5938,3144394.713
L,3051,477582.5938,3144355.269
L,3052,478872.5938,3144391.009
L,3053,482247.5938,3144285.824
L,3054,482052.5938,3144361.009
L,3055,479787.5938,3144137.491
L,3056,477612.5938,3143900.824
L,3057,478332.5938,3144278.417
L,3058,477987.5938,3144349.806
L,3059,480402.5938,3144208.972
L,3060,482382.5938,3144090.639
L,3061,481632.5938,3144231.565
L,3062,479067.5938,3144073.787
L,3063,478257.5938,3144231.565
L,3064,478062.5938,3144201.565
L,3065,476622.5938,3143246.287
L,3066,480672.5938,3144021.565
L,3067,478032.5938,3143998.972
L,3068,483102.5938,3142830.824
L,3069,480942.5938,3143906.935
L,3070,480627.5938,3143952.213
L,3071,482607.5938,3143961.565
L,3072,481392.5938,3143875.269
L,3073,477957.5938,3143511.194
L,3074,481932.5938,3143927.861
L,3075,479802.5938,3143841.565
L,3076,481602.5938,3143127.861
L,3077,478527.5938,3143781.565
L,3078,479577.5938,3143330.824
L,3079,478137.5938,3143608.972
L,3080,478407.5938,3143731.009
L,3081,479412.5938,3143661.565
L,3082,480192.5938,3143654.157
L,3083,479277.5938,3143671.009
L,3084,482322.5938,3143511.565
L,3085,482412.5938,3143245.083
L,3086,482007.5938,3143367.306
L,3087,481992.5938,3143297.861
L,3088,480612.5938,3143160.917
L,3089,480507.5938,3143168.417
L,3090,476412.5938,3143082.12
L,3091,482127.5938,3143121.565
L,3092,476262.5938,3143078.417
L,3093,482877.5938,3141996.565
L,3094,476922.5938,3143041.009
L,3095,477117.5938,3142849.528
L,3096,482307.5938,3142885.269
L,3097,479727.5938,3142892.861
L,3098,477702.5938,3142778.417
L,3099,478647.5938,3142660.269
L,3100,477792.5938,3142536.38
L,3101,482457.5938,3142701.565
L,3102,482982.5938,3142641.565
L,3103,479742.5938,3142675.269
L,3104,479592.5938,3142703.509
L,3105,477027.5938,3142748.509
L,3106,478092.5938,3142510.083
L,3107,477012.5938,3142681.009
L,3108,482622.5938,3142591.009
L,3109,476862.5938,3142412.491
L,3110,476952.5938,3142561.009
L,3111,481317.5938,3142189.157
L,3112,477147.5938,3142369.62
L,3113,478182.5938,3142448.417
L,3114,477327.5938,3142378.972
L,3115,478827.5938,3142405.269
L,3116,477582.5938,3142405.269
L,3117,479232.5938,3142256.935
L,3118,482937.5938,3142427.861
L,3119,477822.5938,3142384.713
L,3120,478452.5938,3142315.269
L,3121,482877.5938,3142341.565
L,3122,482682.5938,3141726.009
L,3123,477837.5938,3141787.954
L,3124,481887.5938,3142307.861
L,3125,480717.5938,3142244.157
L,3126,482997.5938,3142221.565
L,3127,478047.5938,3142129.528
L,3128,476982.5938,3141971.75
L,3129,482772.5938,3142161.565
L,3130,479832.5938,3142217.861
L,3131,479472.5938,3142217.861
L,3132,476007.5938,3142112.676
L,3133,480522.5938,3141998.324
L,3134,475947.5938,3142201.009
L,3135,478662.5938,3142065.824
L,3136,478212.5938,3142118.417
L,3137,483222.5938,3141970.083
L,3138,478437.5938,3142101.565
L,3139,477672.5938,3142062.213
L,3140,477042.5938,3142111.009
L,3141,477477.5938,3142028.417
L,3142,479622.5938,3142054.713
L,3143,476817.5938,3142041.565
L,3144,476427.5938,3141870.639
L,3145,479307.5938,3141985.269
L,3146,479502.5938,3142011.565
L,3147,478302.5938,3141942.12
L,3148,478572.5938,3141942.12
L,3149,477507.5938,3141788.324
L,3150,479352.5938,3141829.62
L,3151,480492.5938,3141118.231
L,3152,476967.5938,3141707.491
L,3153,481527.5938,3141523.417
L,3154,482502.5938,3141810.917
L,3155,478932.5938,3141861.565
L,3156,483102.5938,3141871.009
L,3157,477852.5938,3141525.454
L,3158,477342.5938,3141551.75
L,3159,476007.5938,3141658.972
L,3160,482322.5938,3141700.269
L,3161,478767.5938,3141842.861
L,3162,481062.5938,3141767.861
L,3163,477987.5938,3141692.861
L,3164,478302.5938,3141094.065
L,3165,478962.5938,3141474.898
L,3166,479262.5938,3141707.861
L,3167,479322.5938,3141580.269
L,3168,480627.5938,3141721.009
L,3169,481182.5938,3141580.269
L,3170,478662.5938,3141013.417
L,3171,480852.5938,3141585.824
L,3172,482997.5938,3141595.269
L,3173,482607.5938,3139992.306
L,3174,481872.5938,3141604.713
L,3175,478302.5938,3141631.009
L,3176,482637.5938,3141574.713
L,3177,480447.5938,3141518.417
L,3178,482472.5938,3141571.009
L,3179,481017.5938,3141571.009
L,3180,483357.5938,3141396.38
L,3181,483117.5938,3141501.565
L,3182,479067.5938,3141317.491
L,3183,479682.5938,3141524.157
L,3184,477237.5938,3141370.269
L,3185,481512.5938,3141287.676
L,3186,477957.5938,3141336.38
L,3187,476187.5938,3140906.657
L,3188,480897.5938,3141214.343
L,3189,479412.5938,3141093.139
L,3190,479847.5938,3141413.509
L,3191,480042.5938,3141407.861
L,3192,476277.5938,3141280.269
L,3193,482142.5938,3141421.009
L,3194,480297.5938,3141321.565
L,3195,482562.5938,3141381.565
L,3196,477492.5938,3141225.176
L,3197,476652.5938,3140910.546
L,3198,476967.5938,3141392.861
L,3199,476082.5938,3141252.12
L,3200,475932.5938,3141301.009
L,3201,476367.5938,3140735.639
L,3202,483252.5938,3141171.565
L,3203,480117.5938,3140390.083
L,3204,478947.5938,3141201.565
L,3205,476427.5938,3141267.213
L,3206,476127.5938,3141038.324
L,3207,475767.5938,3141173.509
L,3208,476517.5938,3141143.509
L,3209,483987.5938,3140923.787
L,3210,480132.5938,3141158.509
L,3211,477177.5938,3140734.435
L,3212,477477.5938,3140916.38
L,3213,477822.5938,3140982.12
L,3214,481062.5938,3140188.231
L,3215,483612.5938,3140938.972
L,3216,483162.5938,3140415.361
L,3217,483327.5938,3141014.157
L,3218,479487.5938,3140563.417
L,3219,478197.5938,3140914.713
L,3220,483372.5938,3140676.38
L,3221,477867.5938,3140897.861
L,3222,483537.5938,3140728.972
L,3223,483222.5938,3140584.435
L,3224,480297.5938,3140563.787
L,3225,478437.5938,3140841.565
L,3226,480042.5938,3140828.417
L,3227,482352.5938,3140764.25
L,3228,475947.5938,3140798.417
L,3229,481977.5938,3140821.009
L,3230,476277.5938,3140807.861
L,3231,484122.5938,3140715.824
L,3232,477972.5938,3140612.676
L,3233,477912.5938,3140744.157
L,3234,477717.5938,3140717.861
L,3235,480702.5938,3140477.491
L,3236,479232.5938,3140657.861
L,3237,476382.5938,3140552.676
L,3238,480507.5938,3140605.269
L,3239,478542.5938,3140661.565
L,3240,478512.5938,3140618.509
L,3241,483717.5938,3140515.269
L,3242,480882.5938,3140498.417
L,3243,478677.5938,3140507.861
L,3244,475857.5938,3140462.861
L,3245,477912.5938,3139441.75
L,3246,476622.5938,3140368.972
L,3247,480537.5938,3140196.38
L,3248,477342.5938,3140269.62
L,3249,476892.5938,3140378.139
L,3250,483882.5938,3140402.861
L,3251,477462.5938,3140357.861
L,3252,478707.5938,3140265.824
L,3253,476067.5938,3140250.917
L,3254,480657.5938,3140117.676
L,3255,482112.5938,3139498.231
L,3256,476352.5938,3139956.009
L,3257,479757.5938,3140048.046
L,3258,480852.5938,3140190.917
L,3259,478797.5938,3140267.861
L,3260,489222.5938,3140050.269
L,3261,476112.5938,3140132.861
L,3262,482652.5938,3140134.713
L,3263,478017.5938,3139847.491
L,3264,475692.5938,3139457.306
L,3265,481227.5938,3140080.454
L,3266,480507.5938,3139896.38
L,3267,478917.5938,3139984.713
L,3268,479427.5938,3139819.62
L,3269,481212.5938,3139981.009
L,3270,483822.5938,3139964.157
L,3271,482607.5938,3139759.62
L,3272,480807.5938,3139821.565
L,3273,477072.5938,3139911.565
L,3274,483132.5938,3139864.713
L,3275,481167.5938,3139759.528
L,3276,481332.5938,3139720.083
L,3277,482427.5938,3139699.62
L,3278,477642.5938,3139658.324
L,3279,481047.5938,3139493.139
L,3280,476877.5938,3139070.454
L,3281,482397.5938,3139793.509
L,3282,481062.5938,3139761.565
L,3283,481602.5938,3139603.787
L,3284,478977.5938,3139744.713
L,3285,479277.5938,3139718.417
L,3286,479157.5938,3139478.046
L,3287,480552.5938,3139517.491
L,3288,479517.5938,3139645.269
L,3289,477252.5938,3139645.269
L,3290,480837.5938,3139343.139
L,3291,478632.5938,3139536.38
L,3292,475692.5938,3139624.713
L,3293,482202.5938,3139558.972
L,3294,479682.5938,3139453.787
L,3295,482007.5938,3139423.787
L,3296,476652.5938,3139489.528
L,3297,479997.5938,3139436.935
L,3298,483117.5938,3139555.269
L,3299,476382.5938,3139521.565
L,3300,481497.5938,3139390.269
L,3301,475332.5938,3139465.269
L,3302,476967.5938,3139448.417
L,3303,480402.5938,3139448.417
L,3304,477432.5938,3139418.417
L,3305,481857.5938,3139335.824
L,3306,478902.5938,3138903.972
L,3307,479442.5938,3139384.713
L,3308,477237.5938,3139384.713
L,3309,480732.5938,3139125.731
L,3310,481557.5938,3139208.324
L,3311,479157.5938,3139354.713
L,3312,476922.5938,3139354.713
L,3313,482757.5938,3139351.009
L,3314,477747.5938,3139150.083
L,3315,482652.5938,3139281.565
L,3316,479727.5938,3139334.157
L,3317,478842.5938,3139212.12
L,3318,478632.5938,3138870.269
L,3319,476472.5938,3139054.343
L,3320,475992.5938,3139291.009
L,3321,481362.5938,3139264.713
L,3322,477852.5938,3138923.139
L,3323,477147.5938,3139212.12
L,3324,480177.5938,3139198.972
L,3325,483117.5938,3138851.843
L,3326,476187.5938,3138971.75
L,3327,478062.5938,3139116.38
L,3328,481782.5938,3139191.565
L,3329,477057.5938,3138968.046
L,3330,480087.5938,3139110.917
L,3331,481407.5938,3139110.917
L,3332,479172.5938,3139163.509
L,3333,478302.5938,3138853.787
L,3334,480402.5938,3139116.38
L,3335,482712.5938,3138767.12
L,3336,476622.5938,3139108.972
L,3337,480627.5938,3139080.917
L,3338,482187.5938,3139129.435
L,3339,475827.5938,3138960.639
L,3340,481077.5938,3139013.231
L,3341,479607.5938,3138996.38
L,3342,479577.5938,3139094.157
L,3343,477522.5938,3138988.972
L,3344,480777.5938,3138940.269
L,3345,477327.5938,3139051.009
